sentence1	sentence2	label
Dua orang Amerika tewas dalam penyergapan baru-baru ini di Afghanistan adalah karyawan kontrak CIA, kata agensi itu Selasa.	Dua operasi CIA telah tewas dalam penyergapan di Afghanistan, kata CIA kemarin.	1
Lu bersandar di kursi lembut mengenakan mantel berbulu di dekat kapsul yang menghitam.	"""Sangat menyenangkan bisa kembali ke rumah,"" kata Lu, mengenakan mantel berbulu di dekat kapsul yang menghitam."	0
Gubernur Bob Riley mengusulkan pemotongan anggaran setelah pemilih Alabama menolak rencana pajak $ 1,2 miliarnya 9 September.	Setelah pemilih Alabama menolak rencana pajaknya $ 1,2 miliar 9 September, Riley memperkirakan pemotongan signifikan dalam program negara.	1
Selama akhir pekan, NASA mendaratkan robot roda enam di Mars untuk mempelajari planet ini.	Sabtu lalu, robot roda enam yang dikembangkan oleh NASA mendarat di Mars dan mulai mengirim kembali gambar planet ini.	1
Charlton berada di lorong ketiga ketika seorang pria berjas coklat membalutnya dengan tangannya di udara, dipersenjatai dengan taruhannya.	"Dia mengatakan seorang pria di baris ketujuh dalam ""setelan coklat membalap melewati saya dengan tangan terangkat di udara"" dipersenjatai dengan taruhan tajam."	1
Pada hari Rabu, Hakim Pollack menolak kasus lain, yang ini melawan Investor Merrill Lynch di Dana Teknologi Global perusahaan.	Pada hari Rabu, Hakim Pollack menolak gugatan class action serupa yang diajukan oleh investor yang kehilangan uang di Dana Teknologi Global Merrill.	1
Kontrol keseluruhan akan digunakan oleh Dewan Keamanan Nasional, dipimpin oleh Mr Arafat.	Enam lembaga keamanan lainnya akan melapor ke Dewan Keamanan Nasional yang dipimpin oleh Arafat.	0
Kongres dua kali lulus larangan kelahiran parsial, tetapi mantan Presiden Bill Clinton (berita - situs web), mengutip perlunya pengecualian kesehatan, memveto kedua langkah.	Kongres meloloskan ukuran dua kali dan Presiden Bill Clinton (berita - situs web), mengutip kurangnya pengecualian kesehatan, memveto.	1
Pemerintah Suriah tidak mengatakan apa-apa di depan umum tentang serangan itu.	Pemerintah Suriah tidak memiliki reaksi publik terhadap bentrokan itu.	1
Hackett dan Rossignol tidak saling kenal dan Hackett tidak memiliki koneksi dengan Colby, kata Doyle.	Letnan Polisi Negara Bagian Timothy Doyle mengatakan Hackett dan Rossignol tidak saling kenal, dan bahwa Hackett tidak memiliki koneksi ke perguruan tinggi.	1
"Pada titik lain, Tuan Bush berkata: ""Pilihannya adalah untuk diktator, dan dia memilih dengan buruk."	"""Pilihannya terserah diktator dan dia memilih dengan buruk,"" kata Bush."	1
"""Mungkin ini bukan waktu yang paling mudah untuk masuk dan mengambil alih program antar -jemput, tetapi sekali lagi, saya menantikan tantangannya,"" katanya."	"""Mungkin ini bukan waktu yang paling mudah untuk masuk dan mengambil alih program antar -jemput, tetapi saya menantikan tantangannya,"" kata Parsons kepada wartawan di markas NASA."	1
Dua jam sebelumnya, mereka telah menemukan tubuh Melissa Rogers, 33, dari Liberty, Mo.	Tepat sebelum fajar Selasa, para pencari menemukan mayat Melissa Rogers, 33, dari Liberty, Mo.	1
"Tetapi berhati -hati untuk mengklarifikasi bahwa itu ""tidak yakin tentang hasil diskusi saat ini."""	"""Namun, kami tidak yakin tentang hasil diskusi saat ini."""	0
Pendapatan rumah tangga rata-rata turun 1,1 persen antara tahun 2001 dan 2002 menjadi $ 42.409.	Rumah tangga rata-rata memperoleh penghasilan turun $ 500 selama periode yang sama menjadi $ 42.400.	1
"Presiden Bush menyebut pemadaman itu ""panggilan bangun"" untuk orang Amerika tentang jaringan listrik yang sudah ketinggalan zaman negara."	"Presiden George Bush menyebut Blackout ""panggilan bangun"" untuk memodernisasi sistem pembagian kekuasaan bangsa."	1
Eugene Uhl mengikuti ayah dan kakeknya ke militer, kata ibunya.	Dia mengatakan putranya mengikuti ayah dan kakeknya ke militer.	1
Perubahan utama, kata Jim Walton, presiden CNN, adalah perubahan mendasar dalam cara CNN mengumpulkan berita.	Perubahan utama, kata Presiden CNN Jim Walton, adalah perubahan mendasar dalam cara jaringan mengumpulkan berita.	1
Pemerintah federal bermaksud untuk memperkenalkan undang-undang akhir tahun ini yang akan melarang email komersial yang tidak diminta, Menteri Komunikasi dan Teknologi Informasi, Senator Richard Alston mengumumkan hari ini.	Australia akan memperkenalkan undang-undang akhir tahun ini untuk melarang Spam, Menteri Komunikasi, Teknologi Informasi dan Seni, Senator Richard Alston, mengumumkan hari ini.	1
Pakar hukum mengatakan kasus ini dapat menandai pertama kalinya orang tua dihukum karena berkontribusi pada bunuh diri anak.	Para ahli mengatakan kasus itu menandai salah satu pertama kalinya di mana orang tua didakwa berkontribusi pada bunuh diri anak.	1
Lima anak berusia 17 tahun telah didakwa dengan perampokan dan menyamar sebagai petugas polisi.	Kelima tersangka didakwa dengan perampokan dan peniruan kriminal seorang petugas polisi.	1
Dokter berspekulasi bahwa estrogen melindungi terhadap kerusakan sel dan meningkatkan aliran darah.	Keyakinan mereka didasarkan pada spekulasi bahwa estrogen mencegah kerusakan sel dan meningkatkan aliran darah.	1
Mereka khawatir perlakuan itu akan membuat Parker Jensen yang berusia 12 tahun steril dan menghambat pertumbuhannya.	Jensens mengatakan mereka khawatir perlakuan akan menghambat pertumbuhan Parker dan membuatnya steril.	1
Tidak ada tuntutan yang diajukan dalam kematian itu, tetapi jaksa David Lupas mengatakan pihak berwenang membuat kemajuan dalam kasus ini.	"Tidak ada dakwaan yang diajukan dalam kematian itu, tetapi Jaksa Distrik Luzerne County David Lupas mengatakan pihak berwenang ""terus membuat kemajuan yang signifikan"" dalam kasus ini."	1
Costner memerankan Charlie Waite, seorang koboi dengan masa lalu yang kejam.	"Dalam ""Open Range,"" Costner memerankan seorang koboi yang bekerja dengan Cattleman Robert Duvall."	0
"""Anda tahu saya selalu berusaha jujur ​​dengan Anda dan terbuka tentang hidup saya,"" kata Limbaugh, 52, saat pengakuan yang menakjubkan ditayangkan secara nasional."	"""Anda tahu saya selalu berusaha jujur ​​dengan Anda dan terbuka tentang hidup saya,"" kata Limbaugh pada hari Jumat di programnya."	1
Pasukan Turki juga bisa menjadi target untuk diserang, duta besar diakui.	Pasukan Turki hampir pasti akan menjadi sasaran teroris, kata duta besar.	1
Anda dapat menghubunginya di (248) 647-7221 atau mengirim email ke liberman@detnews.com.	Anda dapat mencapai George Hunter di (313) 222-2027 atau ghunter@detnews.com.	0
Tempat Estonia di arus utama Eropa dan melindungi kemerdekaannya kembali pada tahun 1991.	Estonia secara paksa dimasukkan di Uni Soviet pada tahun 1940 dan mendapatkan kembali kemerdekaannya hanya pada tahun 1991.	0
Dakwaan `` menyerang di salah satu target teratas di dunia perdagangan narkoba, '' kata pengacara A.S. Marcos Jimenez.	"Dakwaan 32-hitungan yang baru tidak disegel itu menuduh pencucian uang dan konspirasi dan ""menyerang di salah satu target teratas di dunia perdagangan narkoba,"" kata Jiménez."	1
Lee, 33, mengatakan kepada surat kabar itu bahwa gadis itu telah menyeret makanan, mainan, dan barang-barang lainnya ke kamar ibunya, di mana ia menemukannya.	Lee, 33, mengatakan gadis itu telah menyeret makanan, mainan, dan barang-barang lainnya ke kamar ibunya.	0
Microsoft mempresentasikan beberapa opsi pada pertemuan tersebut, kata konsorsium dalam pernyataan itu.	"Pejabat Microsoft mempresentasikan ""beberapa opsi"" yang sedang dipertimbangkan, kata posting W3C."	1
Sekitar 25 pemerintah telah menandatangani dalam empat bulan terakhir, sekitar setengah dari mereka dalam tiga minggu terakhir.	Menurut daftar Departemen Luar Negeri, sekitar 25 negara telah menandatangani perjanjian bilateral dalam empat bulan terakhir, sekitar setengah dalam tiga minggu terakhir.	1
"""Komite akan mendefinisikan peran ketua sementara dan merekomendasikan seseorang untuk mengisi peran itu,"" kata Direktur Utama H. ​​Carl McCall dalam sebuah pernyataan."	"""Komite akan mendefinisikan peran ketua sementara dan merekomendasikan seseorang untuk mengisi peran itu,"" kata Carl McCall, direktur utama Dewan NYSE."	1
Hakim-Eksekutif Kabupaten Franklin Teresa Barton mengatakan seorang petugas pemadam kebakaran disambar petir dan dibawa ke Pusat Medis Regional Frankfort.	Seorang petugas pemadam kebakaran daerah, disambar petir dan dalam kondisi stabil di Pusat Medis Regional Frankfort.	0
Sekitar 55 anggota geng dan rekan ditangkap dalam sapuan terkoordinasi di seluruh barat pada hari Rabu, beberapa untuk tuduhan yang tidak terkait dengan perkelahian kasino.	Sekitar 57 anggota geng dan rekan ditangkap di seluruh Barat pada hari Rabu, beberapa dengan tuduhan yang tidak terkait dengan perkelahian kasino.	1
"Sirius baru-baru ini mulai membawa Radio Publik Nasional, kesepakatan pooh-poohed oleh XM karena tidak termasuk acara populer seperti ""semua hal yang dipertimbangkan"" dan ""edisi pagi."""	"Sirius membawa Radio Publik Nasional, meskipun tidak termasuk acara populer seperti ""All Things Iccowing"" dan ""Morning Edition."""	0
Pada persidangan kemarin, Hakim Pengadilan Tinggi Frank Kapanda memerintahkan orang-orang yang segera dibebaskan dengan jaminan, jelas tidak menyadari bahwa mereka sudah meninggalkan negara itu.	Pada sidang Rabu pagi, Hakim Pengadilan Tinggi Frank Kapanda memerintahkan orang-orang yang dibebaskan dengan jaminan segera.	0
Mantan Sekretaris Negara Bill Jones juga menyatakan minatnya dalam perlombaan tetapi belum mengumumkan rencana.	Mantan Sekretaris Negara Bill Jones, calon utama potensial lainnya, tidak membocorkan rencananya pada hari Selasa.	1
Letnan Scotty Smither, seorang petugas pemadam kebakaran daerah, disambar petir.	Seorang petugas pemadam kebakaran daerah, disambar petir dan dalam kondisi stabil di Pusat Medis Regional Frankfort.	0
"""Musim flu telah mengalami onset sebelumnya dari yang telah kita lihat selama bertahun -tahun,"" kata Julie Gerberding, direktur Pusat Pengendalian dan Pencegahan Penyakit di Atlanta."	"Kami melihat beberapa tingkat infeksi flu yang sangat tinggi di beberapa tempat, ""kata Dr. Julie Gerberding, direktur Pusat Pengendalian dan Pencegahan Penyakit Federal."	0
Situs Johnsons adalah www.katyjohnson .com.Maxs adalah www.tuckermax.com.	Situs Ms. Johnson adalah www.katyjohnson .com.Mr. Max adalah www.tuckermax.com.	1
Gold's Rise menarik logam mulia lainnya lebih tinggi, shunting perak menjadi $ 4,81/83 per ons dari $ 4,77/79 yang terakhir dikutip di New York.	Gold's Bounce menarik logam mulia lainnya lebih tinggi, mengirimkan perak ke $ 4,83/85 per ons dari $ 4,80/82 yang terakhir dikutip di New York.	0
Penawaran perdagangan antara produsen dan pengecer atau distributor bahan makanan telah lama diatur oleh kontrak rumit yang menawarkan diskon, uang untuk iklan atau pembayaran untuk ruang rak terkemuka.	Produsen dan pedagang atau distributor memiliki sejarah panjang kontrak rumit yang menawarkan diskon, uang untuk iklan atau pembayaran untuk ruang rak terkemuka.	1
Berdasarkan sejarah dan keberhasilan Winston di Charlotte, saya percaya tidak ada tempat selain Lowes Motor Speedway yang dapat melakukannya dengan adil.	"""Berdasarkan sejarah dan keberhasilan Winston di Charlotte, saya percaya tidak ada tempat selain Speedway Motor Lowe yang dapat melakukannya dengan adil."""	1
Itu adalah pidato pertama oleh presiden AS untuk sesi bersama Kongres Filipina sejak 1960.	Presiden Bush pada hari Sabtu menjadi presiden Amerika pertama yang membahas sesi bersama Kongres Nasional Filipina sejak Dwight Eisenhower pada tahun 1960.	1
Kami pikir mereka memiliki hak untuk memilih.	"""Kami pikir pelanggan PeopleSoft berhak memilih,"" kata Ellison."	1
"Ditekan untuk detailnya, Tuan Warner berkata: ""Keenam dari mereka sudah mati, kami diberitahu oleh Harold dan kelompoknya""."	"""Mereka berenam sudah mati, kami diberitahu oleh Harold dan kelompoknya,"" kata Warner."	1
Baik pemberontak dan pasukan pemerintah telah dituduh menjarah desa-desa di pedesaan Liberia meskipun ada perjanjian damai.	Baik pemberontak maupun pasukan pemerintah, termasuk yang setia kepada Taylor, telah dituduh menjarah desa-desa di pedesaan Liberia meskipun ada kesepakatan damai.	1
"Dia mencari cara untuk melewati tulang dengan pisau ""multitool"" yang murah, membuat lebih kusam dari upaya yang sia-sia untuk menggaruk batu."	Dia mencari cara untuk melewati tulang dengan pisau `` multi-alat ''-tipe pisau, dibuat lebih kusam dengan upaya yang sia-sia untuk mengekang batu.	1
Indeks komposit pasar saham NASDAQ yang berat teknologi menambahkan 14,17 poin atau 0,94 persen menjadi 1.517,05.	Indeks Komposit Nasdaq, penuh dengan saham teknologi, akhir-akhir ini naik sekitar 18 poin.	0
"Remaja yang ditangkap kemarin diduga menulis varian cacing yang dikenal sebagai ""rpcsdbot."""	"Varian remaja yang diduga dibuat dikenal sebagai ""rpcsdbot."""	1
"""Saya percaya itu adalah tugas saya untuk tidak hanya mewakili Australia tetapi juga orang-orang di dunia sebagai sikap terhadap terorisme,"" jawabnya."	"""Saya percaya itu adalah tugas saya untuk tidak hanya mewakili Australia tetapi orang-orang di dunia sebagai orang yang mengambil sikap menentang terorisme."""	1
"Pernyataan rancangan, yang diperoleh oleh Reuters pada hari Jumat, berhenti untuk mendukung tuduhan A.S. tetapi mengatakan beberapa aspek program Iran mengangkat ""kekhawatiran serius""."	"Pernyataan UE berhenti untuk mendukung tuduhan AS bahwa Teheran mencari senjata nuklir tetapi mengatakan beberapa aspek program Iran mengangkat ""kekhawatiran serius""."	1
Jim Eisenbrandt, pengacara Wittig, juga tidak tersedia untuk segera diminta komentar;Sekretarisnya mengatakan dia sedang meninjau laporan itu.	Seorang sekretaris untuk James Eisenbrandt, pengacara Wittig, mengatakan Eisenbrandt sedang meninjau laporan itu pagi ini.	0
Polisi mencurigai bahwa Shaichat, 20, telah diculik oleh orang-orang Palestina atau oleh orang Arab Israel.	Tidak ada yang mengklaim bertanggung jawab atas kematian Schaichat, tetapi polisi mencurigai bahwa tentara berusia 20 tahun itu diculik oleh orang-orang Palestina atau orang Arab Israel.	0
"Para menteri Inggris telah diminta untuk menjelaskan mengapa mereka memberikan keunggulan yang tidak semestinya pada klaim bahwa Saddam Hussein dapat menggunakan senjata kimia atau biologis ""dalam waktu 45 menit""."	Menjelang perang, Blair mengutip informasi intelijen Inggris bahwa Saddam Hussein dapat menggunakan senjata kimia dan biologis yang mematikan dalam waktu 45 menit.	0
Selama kuartal Agustus hingga Oktober tahun ini, Lowe membuka 38 toko baru, termasuk dua relokasi.	Selama kuartal ketiga, Lowe membuka 38 toko baru dan sekarang memiliki 932 toko di 45 negara bagian.	0
Penulis staf Selwyn Crawford dan Colleen McCain Nelson dan Brian Anderson dari Dallasnews.com berkontribusi pada laporan ini.	Penulis staf Brandon Formby dan Colleen McCain Nelson berkontribusi pada laporan ini.	0
SCO bermaksud memberi mereka pilihan untuk membantu mereka menjalankan Linux dengan cara yang sah dan dibayar penuh, katanya.	"Kami bermaksud memberi mereka pilihan untuk membantu mereka menjalankan Linux dengan cara yang sah dan penuh dengan cara. """	1
Bush mengatakan Amerika Serikat sedang meninjau dokumen dan mewawancarai orang Irak dalam upaya intensif untuk mendukung klaim yang masih belum terbukti bahwa Saddam memiliki senjata yang dilarang.	Bush mengatakan Amerika Serikat sedang meninjau dokumen dan mewawancarai orang Irak dalam upaya untuk mendukung klaim pemerintahan yang masih belum terbukti bahwa Saddam Hussein memiliki senjata pemusnah massal.	1
Asia Selatan mengikuti, dengan 1,1 juta pemuda terinfeksi - 62 persen dari mereka perempuan.	Dari 1,1 juta yang terinfeksi di Asia Selatan, 62% adalah perempuan.	1
Para peneliti telah mengidentifikasi kira-kira 130 gen pada kromosom enam yang dapat mempengaruhi manusia terhadap penyakit tertentu.	Beck dan timnya telah mengidentifikasi sekitar 130 gen yang entah bagaimana menyebabkan atau mempengaruhi manusia terhadap penyakit tertentu.	1
"Perdana Menteri Palestina Mahmoud Abbas mengatakan kepada TV satelit Palestina bahwa pemogokan helikopter adalah ""serangan teroris."""	"Perdana Menteri Palestina Mahmoud Abbas mengecam pemogokan helikopter sebagai serangan ""kriminal dan teroris"" Israel."	1
"Obligasi pemerintah dijual tajam setelah Greenspan mengatakan kepada Kongres pada hari Selasa bahwa ekonomi A.S. ""bisa saja memulai periode pertumbuhan yang diperpanjang""."	"Greenspan mengatakan kepada Kongres pada hari Selasa bahwa ekonomi AS ""bisa saja memulai periode pertumbuhan yang berkelanjutan""."	0
"Inilah yang dikatakan Dr. Dean: ""Saya masih ingin menjadi kandidat untuk orang-orang dengan bendera Konfederasi di truk pickup mereka."	"Dia mengatakan kepada The Register: ""Saya masih ingin menjadi kandidat untuk orang-orang dengan bendera Konfederasi di truk pickup mereka."""	1
Sebuah gambar putra dokter yang memegang gitar muncul di National Enquirer hanya dua minggu setelah George meninggal.	Sebuah foto putra dokter yang memegang gitar muncul di National Enquirer dua minggu setelah kematian Harrison.	1
Walikota Mike Bloomberg berbobot mantan bintang sepak bola William 'The Cultrigerator' Perry untuk Kontes Makan Hot Dog Fourth of July yang terkenal di Nathan.	Mantan bintang Bears William 'The Luldrigerator' Perry berkompetisi dalam kontes makan hot dog keempat Juli Nathan yang terkenal pada hari Jumat.	1
Saham telah melonjak pada hari Selasa karena laporan ekonomi menunjuk ke pasar perumahan yang berkembang dan peningkatan kepercayaan konsumen.	Wall Street menikmati reli yang besar pada hari Selasa karena laporan ekonomi menunjuk ke pasar perumahan yang berkembang dan peningkatan kepercayaan konsumen.	1
Indeks komposit NASDAQ yang dilacak teknologi <.ixic> menurun 25,78 poin, atau 1,56 persen, menjadi 1.627,84.	Indeks 500 Standard & Poor yang lebih luas .SPX menyerah 11,91 poin, atau 1,19 persen, di 986,60.	0
Seorang pejabat senior administrasi yang memberi pengarahan kepada jurnalis pada hari Jumat mengatakan baik Bush maupun penasihat keamanan nasional Condoleezza Rice membaca perkiraan secara keseluruhan.	Pejabat administrasi senior mengatakan baik Bush maupun penasihat keamanan nasional Condoleezza Rice tidak membaca seluruh perkiraan intelijen nasional.	1
Saham Mandalay ditutup delapan sen menjadi $ 29,42, sebelum pendapatan diumumkan.	Saham Mandalay ditutup turun 8 sen pada $ 29,42 Kamis.	0
Tiga masing-masing berasal dari Afrika, Asia dan Amerika Latin.	Tetapi 62% umat Katolik tinggal di Afrika, Asia dan Amerika Latin.	0
Muhammad akan diadili untuk pembunuhan 9 Oktober dari Dean Harold Meyers, 53.	Muhammad, 42, didakwa dalam pembunuhan 9 Oktober dari Dean H. Meyers, 53, di sebuah pompa bensin di Manassas.	0
"Anda harus menggali lebih dalam dan menghasilkan barang terhadap orang-orang yang ada di luar sana bersaing dengan Anda. """	Anda harus menggali lebih dalam dan menghasilkan barang-barang melawan orang-orang yang bersaing dengan yang terbaik dari kita.	1
Perkiraan konsensus analis yang disurvei oleh Thomson First Call meminta keuntungan $ 1,70 per saham.	Analis yang disurvei oleh Reuters Research, unit Reuters Group PLC, rata-rata laba perkiraan $ 1,69 per saham.	1
Polandia telah selesai mengumpulkan kekuatan stabilisasi multinasional 9.200-kuat yang akan diperintahnya di Irak tengah dan selatan, Menteri Pertahanan Jerzy Szmajdzinski mengatakan pada hari Rabu.	Penjaga muka dari gaya stabilisasi multinasional 9.200-kuat Polandia akan memimpin di Irak tengah dan selatan yang ditinggalkan Rabu pada misi militer terbesar di negara itu dalam hampir 60 tahun.	0
Indeks 500 Standard & Poor yang lebih luas .spx berakhir naik 1,03 poin, atau 0,10 persen, pada 998,51, berakhir pada yang tertinggi sejak akhir Juni 2002.	Indeks 500 Standard & Poor yang lebih luas .SPX turun 1,67 poin, atau 0,17 persen, di 995,81.	0
Saham di Tellabs naik 16 sen, atau 2,2 persen, pada $ 7,34 dalam perdagangan pagi di NASDAQ.	Saham di Tellabs, setelah awalnya meningkat, tidak berubah pada $ 7,18 di Nasdaq tak lama setelah tengah hari.	0
Sony mengatakan PSP juga akan menampilkan layar LCD 4,5 inci, slot ekspansi memory stick.	Ini juga dilengkapi dengan layar LCD dan fasilitas ekspansi memori 4,5.	1
Pria bersenjata Columbine Dylan Klebold ditampilkan menembakkan senapan yang digergaji dalam rekaman video yang dirilis oleh departemen sheriff Jefferson County.	Harris juga muncul dalam rekaman yang dirilis Rabu oleh Kantor Sheriff Kabupaten Jefferson.	0
Hasil turun 2 basis poin menjadi 1,41 persen, setelah mencapai 1,4 persen pada 8 Mei, terendah sejak 12 Maret.	Hasil turun 7 basis poin menjadi 3,61 persen, terendah sejak 12 Maret dan dalam 7 basis poin dari level terendah 45 tahun.	0
Para seniman mengatakan rencana itu akan membahayakan budaya Prancis dan menghukum mereka yang membutuhkan bantuan paling banyak-performa yang kesulitan mengantre pekerjaan.	Seniman khawatir rencananya akan membahayakan mereka yang membutuhkan bantuan paling banyak - pemain yang mengalami kesulitan mengantre.	1
Tidak termasuk dampak perubahan akuntansi, Ford akan mendapatkan 13 sen per saham.	Tidak termasuk biaya $ 56 juta dan perubahan akuntansi, pendapatan kuartal ketiga Ford berjumlah 15 sen per saham.	0
Sharon mengatakan dia bersedia membebaskan keduanya karena menahan mereka tidak akan membawa kembali Arad, yang diyakini Israel dipegang oleh Iran.	Sharon mengatakan dia bersedia untuk membebaskan Dirani dan Obeid karena menahan mereka tidak akan membawa kembali Arad, yang diyakini Israel dipegang oleh Iran.	1
PeopleSoft juga mengatakan mereka mengharapkan akuisisi akan ditutup pada kuartal kalender ketiga tahun 2003.	PeopleSoft mengatakan akuisisi JD Edwards akan ditutup pada kuartal ketiga.	1
Dolar juga dibantu oleh kekhawatiran tentang kemungkinan intervensi penjualan Yen oleh otoritas Jepang.	Dolar dibantu pada hari Jumat dengan pembicaraan tentang intervensi penjualan yen oleh otoritas Jepang pada hari Kamis dan Jumat.	1
Pejabat kesehatan negara bagian mengatakan pada hari Senin, seorang wanita muda Kansas timur laut kemungkinan memiliki kasus monkeypox pertama negara bagian di antara manusia atau hewan.	Pejabat kesehatan mengkonfirmasi Selasa bahwa seorang wanita Kansas Timur Laut memiliki kasus monkeypox pertama negara bagian dan kasus pertama di sebelah barat Sungai Mississippi.	0
"""Sulit untuk percaya bahwa kita hidup dalam masyarakat di mana orang tua tidak akan diberitahu tentang aborsi, yang merupakan keputusan yang sangat mendalam."""	"""Sulit membayangkan kita hidup dalam masyarakat di mana orang tua tidak akan diberitahu tentang aborsi,"" kata Bush."	0
Setelah berjam-jam berdebat, Senat mengeluarkan paket reformasi 32-4.	DPR meloloskan RUU 87-26 setelah Senat menyetujuinya, 32-4.	0
Meskipun optimisme seperti itu, krisis SARS Taiwan mengancam akan berputar di luar kendali bulan ini.	Terlepas dari optimisme seperti itu, krisis SARS Taiwan mengancam akan berputar di luar kendali pada minggu terakhir bulan Mei.	1
"Baer mengatakan dia telah menyimpulkan bahwa pengacara untuk dua korban ""telah menunjukkan, meskipun nyaris ... bahwa Irak memberikan dukungan material kepada bin Laden dan al-Qaida."""	"Hakim Harold Baer menyimpulkan pada hari Rabu bahwa pengacara untuk dua korban ""telah menunjukkan, meskipun hampir ... bahwa Irak memberikan dukungan material kepada bin Laden dan al-Qaida."""	1
Dia akan menyajikan proposal ke legislatif negara bagian pada bulan Januari.	Gubernur akan memberikan proposal anggarannya kepada Majelis Umum pada bulan Januari.	1
Washington waspada terhadap keterlibatan, mengingat komitmennya di Afghanistan dan Irak.	Amerika Serikat waspada terhadap keterlibatan mendalam di Liberia dengan komitmen di Afghanistan dan Irak.	1
Tetapi Hakim Distrik A. Joseph DiClerico menolak permintaan mereka dalam keputusan singkat.	Dalam putusan singkat, Hakim Distrik AS Joseph A. DiClerico Jr. membantah mosi mereka untuk perintah pengadilan.	1
Harry Potter dan urutan Phoenix, oleh J.K.Rowling, Scholastic, 870 halaman, $ 29,99.	Di '' The Order of the Phoenix, '' Harry adalah 15, dan akhirnya seorang remaja.	0
Juga Kamis, dewan NYSE memilih enam direktur baru _ tiga perwakilan non-industri dan tiga perwakilan industri.	Juga Kamis, dewan NYSE memilih enam direktur baru untuk dewan dan memilih kembali enam lainnya.	0
Belcher mengatakan ruang konferensi bandara menjadi tempat penampungan bagi beberapa keluarga yang telah mendaki bukit hutan sebelum naiknya air.	Belcher mengatakan ruang konferensi bandara itu melayani sebagai tempat penampungan darurat untuk beberapa keluarga yang mendaki di lereng bukit berhutan sebelum air yang naik.	1
Sebuah jajak pendapat Florida Straw tahun 1991 membantu melontarkan Bill Clinton yang kurang dikenal untuk menonjol secara nasional.	Jajak pendapat Florida Straw yang serupa pada tahun 1991 membawa perhatian pada Bill Clinton, menurut Demokrat.	1
Clinton tidak menyebutkan bahwa dua senator Demokrat, Charles Robb dari Virginia dan Wendell Ford dari Kentucky, memilih untuk mengesampingkan RUU McCain.	Dua Demokrat, Senator Charles Robb dari Virginia dan Wendell Ford dari Kentucky, memberikan suara dengan 40 Partai Republik.	0
"""Sejarah kita sendiri harus mengingatkan kita bahwa persatuan prinsip dan praktik demokratis selalu merupakan pekerjaan yang sedang berlangsung,"" kata Rice mengacu pada Irak."	"""Sejarah kita sendiri harus mengingatkan kita bahwa persatuan prinsip dan praktik demokratis selalu merupakan pekerjaan yang sedang berlangsung,"" katanya."	1
Dia dituduh berusaha memberikan dukungan material dan sumber daya kepada teroris, dan berurusan dengan senjata tanpa lisensi.	Lakhani, 68, dituduh berusaha memberikan dukungan material dan sumber daya kepada teroris dan bertindak sebagai broker senjata tanpa lisensi.	1
Di Lytle Creek Canyon, aliran lumpur setinggi 4 kaki melintasi jalan, menjebak mobil.	Di Lytle Creek Canyon, hujan menyebabkan beberapa lumpur, termasuk aliran setinggi 4 kaki melintasi jalan yang menjebak mobil.	0
Namun, jaksa penuntut menolak untuk mengambil tindakan kriminal terhadap penjaga, meskipun Fine mengatakan penyelidikannya belum selesai.	Jaksa penuntut menolak untuk mengambil tindakan kriminal terhadap petugas koreksi, meskipun Fine mengatakan penyelidikannya belum selesai.	1
Sekitar 18 persen pria yang menggunakan finasteride mengembangkan kanker prostat, dibandingkan dengan 24 persen pada plasebo.	Mereka menemukan bahwa 6,4 persen pria di Finasteride memiliki tumor bermutu tinggi, dibandingkan dengan 5,1 persen mengambil plasebo.	1
"Hakim mengatakan bahwa Konstitusi mengizinkan pemerintah untuk mengelola narkoba hanya ""dalam keadaan terbatas."""	"Dalam putusan 6-3, hakim mengatakan obat anti-psikotik seperti itu hanya dapat digunakan dalam ""keadaan terbatas."""	1
GREG ROBINSON - Seorang pasien AIDS - Komite Penasihat Kesehatan Kanada Left karena ketidakkonsistenan dalam akses pot.	Greg Robinson, seorang dokter yang memiliki AIDS, mengundurkan diri dari Komite Penasihat Kesehatan Kanada karena apa yang ia sebut sebagai ketidakkonsistenan dalam program akses.	1
Beberapa pengembang perangkat lunak perusahaan akan bergabung dengan Microsoft, tetapi detailnya belum selesai, kata Mike Nash, wakil presiden perusahaan Unit Bisnis Keamanan Microsoft.	Beberapa pengembang perangkat lunak perusahaan akan bergabung dengan Microsoft, tetapi detailnya belum diselesaikan, kata Mike Nash, wakil presiden perusahaan Unit Bisnis Keamanan Microsoft.	1
"Dow Jones Industrials secara singkat melampaui tanda 9.000 untuk pertama kalinya sejak Desember. """	Dow Jones Industrials naik lebih dari 140 poin ke atas tanda 9.000 untuk pertama kalinya sejak Desember.	1
Peter Lyman dan Hal Varian dari Sekolah Manajemen Informasi dan Sistem Berkeley mengatakan bahwa produksi informasi telah meningkat sebesar 30 persen setiap tahun antara tahun 1999 dan 2002.	Tugas itu menarik bagi dua master Megabyte, Peter Lyman dan Hal Varian, profesor di Sekolah Manajemen dan Sistem Informasi Universitas California-Berkeley.	0
Liga mengatakan tidak mengambil posisi apakah Gubernur Gray Davis harus dipanggil kembali dalam pemungutan suara 7 Oktober, dan tidak akan mendukung kandidat pengganti.	Kelompok itu mengatakan tidak mengambil posisi apakah Davis harus dipanggil kembali dan tidak akan mendukung kandidat pengganti.	1
