sentence1	sentence2	label
Mereka mencatat bahwa setelah beberapa minggu aksi unjuk rasa pada investor pendapatan optimis mencari bukti yang lebih kuat dari pemulihan sebelum mengirim saham lebih tinggi.	Setelah beberapa minggu unjuk rasa pasar tentang pendapatan optimis, banyak investor mencari tanda -tanda konkret yang lebih konkret dari pemulihan ekonomi.	1
Saham Mattel turun 13 sen menjadi 19,72 di New York Stock Exchange.	Saham Mattel turun 1,5 persen dalam perdagangan sore hari di New York Stock Exchange.	1
Keduanya dinyatakan meninggal sekitar pukul 6 malam.di Rumah Sakit Universitas Brookdale dan Pusat Medis.	Kedua korban penembakan dilarikan ke Pusat Medis Rumah Sakit Universitas Brookdale di mana mereka meninggal beberapa saat kemudian.	0
Dalam hal format, musik DVD lepas landas sementara musik online yang sah memperluas jangkauannya yang dikatakan IFPI.	DVD Music melepas akuntansi untuk lebih dari lima persen penjualan dan musik online yang sah memperluas jangkauannya.	0
Malvo dibawa ke ruang sidang selama sekitar dua menit Senin sehingga seorang saksi bisa mengidentifikasi dia.	Malvo berada di ruang sidang selama sekitar dua menit kemarin untuk mengizinkan saksi penuntut mengidentifikasi dia.	1
Mereka mencakup lebih dari 300.000 pekerja UAW dan 500000 pensiunan dan pasangan.	GM Pembuat mobil terbesar di dunia memiliki 115.000 pekerja UAW aktif dan 340000 pensiunan dan pasangan.	0
Rumah sakit tempat dia tinggal dijaga oleh sekitar selusin polisi yang menyamar dan petugas intelijen militer.	Rumah sakit telah dijaga oleh lebih dari selusin polisi yang menyamar dan petugas intelijen militer mengatakan para pejabat.	1
Panel tiga judge dari Pengadilan Banding Sirkuit AS ke -11 memutuskan Jumat malam bahwa penggunaan terbatas ukuran kecil dan tujuan sekuler membuat gambar itu sah.	Panel tiga judge dari Pengadilan Banding Sirkuit A.S. ke -8 di St. Louis membatalkan putusan yang dikeluarkan tahun lalu yang mendukung peraturan tersebut.	0
Dalam sebuah wawancara, Healey yang merupakan seorang kriminolog mengakui bahwa banyak sentimen di antara para legislator di sini dan di seluruh negeri adalah kewaspadaan terhadap hukuman mati.	Dalam sebuah wawancara, Ms. Healey yang merupakan seorang kriminolog mengatakan banyak anggota parlemen di sini dan di seluruh negeri berbagi kewaspadaan terhadap hukuman mati.	1
Hari ini Dewan Investigasi Kecelakaan Columbia akan mengeluarkan temuannya tentang apa yang menyebabkan kecelakaan itu.	Dewan Investigasi Kecelakaan Columbia telah menyalahkan kecelakaan itu pada NASA.	0
Saya tidak mengetahui adanya perubahan dalam kebijakan yang kami dapatkan kontak dengan mereka, mereka akan melanjutkan.	Kebijakan kami sudah terkenal dan saya tidak mengetahui adanya perubahan kebijakan.	0
Telemarketer yang menyebut nomor yang terdaftar dapat menghadapi denda FCC hingga 1.20000.	Telemarketer yang memanggil nomor dalam daftar setelah 1 Oktober bisa menghadapi denda hingga 11000 per panggilan.	1
Komite Kompensasi akan melarang direktur industri sekuritas untuk duduk di atasnya.	Pertukaran itu juga mengatakan komite kompensasi lima orang hanya akan terdiri dari direktur dari luar industri sekuritas.	1
Segera setelah ledakan orang yang menggambarkan beberapa dari 150 korban tersandung di tengah reruntuhan ketika kendaraan darurat berkumpul di tempat kejadian.	Segera setelah ledakan kecil orang yang menggambarkan korban tersandung di tengah reruntuhan ketika truk pemadam kebakaran dan kendaraan darurat lainnya berkumpul.	1
Inilah saya pikir momen yang sangat seminal dalam sejarah agensi kami, O'Keefe mengatakan.	Saya pikir kita berada pada saat mani dalam sejarah agensi ini katanya.	1
Polisi Inggris mengklaim mereka telah mengambil pernyataan dari lebih dari 30 wanita.	Polisi militer Inggris juga telah mengambil pernyataan dari 30 wanita yang telah membuat tuduhan.	1
Sekelompok investor ingin memulai jaringan TV yang ditujukan untuk perkiraan 8 juta Muslim yang tinggal di Amerika Serikat.	Sekelompok investor mengatakan pada hari Jumat bahwa mereka ingin memulai jaringan televisi yang ditujukan untuk kepentingan sekitar 8 juta Muslim yang tinggal di Amerika Serikat.	1
Dia mengatakan bahwa pada awal Desember inspektur imigrasi di Hartsfield akan dapat mencocokkan sidik jari dengan daftar jam tangan terkomputerisasi pemerintah federal.	Pada awal Desember, Inspektur Imigrasi di Hartsfield akan dapat mencocokkan sidik jari dengan pemerintah federal yang terkomputerisasi dengan daftar jam tangan yang terkomputerisasi Williams.	1
Derrick Todd Lee dibantu dari pesawat di Baton Rouge Rabu.	Derrick Todd Lee 34 ditampilkan dalam foto ini yang dirilis oleh polisi di Baton Rouge Senin.	0
Mereka juga mengatakan aturan itu akan membuat sistem listrik negara lebih dapat diandalkan menjadi masalah profil tinggi setelah minggu lalu pemadaman listrik besar -besaran.	Mereka juga mengatakan aturan itu akan meningkatkan keandalan sistem listrik negara -negara yang diperlukan setelah minggu lalu pemadaman listrik yang sangat besar.	1
Sanchez de Lozada menjanjikan referendum tentang proyek gas yang kontroversial reformasi undang -undang energi pasar bebas dan reformasi konstitusional.	Sanchez de Lozada menjanjikan referendum tentang proyek gas suatu reformasi undang -undang energi dan perubahan konstitusional.	1
Kemarin kehormatan ini diberikan kepada petugas pemadam kebakaran Thomas C. Brick yang meninggal Selasa lalu melawan kebakaran di gudang Manhattan atas.	Mereka ada di sana untuk menghormati Brick yang meninggal Selasa melawan empat kobaran alarm di gudang Manhattan atas.	1
Dalam penyelesaian itu Tyrer setuju untuk membayar US1,06 juta dalam keuntungan perdagangan yang diduga tidak ada dan US342195 dalam kepentingan SEC mengatakan.	Untuk menyelesaikan tuduhan, Tyrer setuju untuk menyerahkan 1,06 juta dalam laba perdagangan dan 342195 dalam bunga.	1
Badan itu mengatakan tidak akan merilis nama 17 tahun yang terlibat karena dia masih di bawah umur.	Badan itu mengatakan tidak punya rencana untuk melepaskan nama remaja yang terlibat karena dia masih di bawah umur.	1
Dia juga diharapkan mengunjungi Yaman dan Bahrain selama turnya di wilayah tersebut.	Khatami yang tiba di Beirut Senin juga akan mengunjungi Suriah Yaman dan Bahrain.	0
Oposisi terhadap RUU tersebut berasal dari para pencinta lingkungan suku Miccosukee beberapa ilmuwan dan anggota Kongres.	Selain hakim federal, kritik telah meningkat dari para pencinta lingkungan, suku Miccosukee beberapa ilmuwan dan beberapa pemimpin kongres.	0
Setelah penembakan, Hoffine melarikan diri ke rumah terdekat seorang teman dan membiarkannya dan putrinya pergi.	Hoffine pergi ke rumah seorang teman dan mengatakan kepadanya apa yang telah dia lakukan sebelum mengizinkan wanita dan putrinya untuk meninggalkan Hurley berkata.	0
Dia memberikan pidato yang sangat bersemangat kepada United Steelworkers of America yang mengumumkan dukungan mereka kemarin.	Pada hari Selasa ia mengambil dukungan dari United Steelworkers of America.	0
Merrill tidak mengakui atau menyangkal kesalahan dalam Accord.	Merrill Lynch tidak mengakui kesalahan dalam Accord.	1
Mr. Marshall menunjukkan preferensi untuk hasil daripada retorika dalam mempersiapkan Undang -Undang Hak Sipil.	Marshall menunjukkan preferensi untuk hasil daripada retorika dalam mempersiapkan Undang -Undang Hak Sipil yang disahkan pada November 1964.	1
Hakim FTC diatur untuk membuat keputusan pada 18 Desember yang dipandang sebagai bab terakhir dari kisah hukum lama yang terseret selama bertahun -tahun.	Keputusan FTC dipandang sebagai leg terakhir dalam kisah hukum lama yang telah berlarut -larut selama bertahun -tahun.	1
Anggota parlemen berangkat Rabu dan diperkirakan akan tiba di Pyongyang pada hari Jumat.	Anggota parlemen diperkirakan akan tiba di Pyongyang pada hari Jumat dan berangkat hari Minggu ke Korea Selatan.	0
Pihak berwenang mengatakan mayat seorang pria dan wanita ditemukan pada hari Jumat dari tempat berkemah di Devore di dekatnya di mana dinding lumpur menghancurkan 32 karavan.	Dua mayat lain ditemukan pada hari Jumat dari perkemahan di Devore di dekatnya di mana dinding lumpur menghancurkan 32 trailer.	1
Demokrat saat ini memiliki keunggulan 1715 di negara bagian delegasi kongres.	Delegasi Kongres Texas sekarang adalah 1715 Demokrat.	1
Dia mengatakan bahwa sebagian besar dari 250 orang yang tinggal di dekat lokasi bencana tertidur ketika Cloudburst terjadi pada Kamis malam.	Sebagian besar dari 250 orang yang tinggal di dekat lokasi bencana tertidur ketika Cloudburst terjadi pada insiden kedua dalam tiga minggu.	0
Penghargaan sedang diumumkan hari ini oleh Yayasan Albert dan Mary Lasker.	Hadiah dari Yayasan Albert dan Mary Lasker akan diberikan pada hari Jumat di New York.	1
Menurut survei tahun lalu, kerugian pencurian identitas untuk bisnis dan lembaga keuangan berjumlah hampir 48 miliar dan korban konsumen melaporkan 5 miliar biaya outofpocket.	Pencurian identitas bisnis dan lembaga keuangan hampir 48 miliar dan korban konsumen melaporkan 5 miliar biaya outofpocket tahun lalu menurut FTC.	1
Perusahaan juga menjadi identik dengan praktik bisnis etis.	Levi dikenal karena praktik bisnis yang etis.	1
Peterson 27 hamil delapan bulan ketika dia menghilang pada hari -hari sebelum Natal.	Peterson hampir hamil delapan bulan ketika dia dilaporkan hilang.	1
Saat ini FCC tidak akan meminta informasi pengidentifikasian pribadi sebelum memungkinkan akses ke jaringan nirkabel.	FCC mengatakan bahwa mereka tidak akan meminta informasi pengidentifikasian pribadi sebelum mengizinkan orang untuk mengakses jaringan nirkabel.	1
AS pada hari Selasa mengumpulkan koalisi lebih dari selusin negara untuk meluncurkan kasus organisasi perdagangan dunia terhadap larangan serikat Eropa pada tanaman baru yang dimodifikasi secara genetik.	AS pada hari Selasa mengajukan kasus yang lama di Organisasi Perdagangan Dunia yang bertujuan memaksa Uni Eropa untuk mengangkat moratorium de facto pada makanan yang dimodifikasi secara genetik.	1
Pengadilan banding federal kemarin mengembalikan tuduhan sumpah palsu terhadap seorang siswa San Diego yang dituduh berbohong tentang hubungannya dengan 911 pembajak.	Pengadilan banding A.S. di New York mengembalikan tuduhan sumpah palsu terhadap seorang mahasiswa Grossmont College yang dituduh berbohong tentang pengetahuannya tentang dua pembajak 11 September.	1
Kerr yang memenangkan tiga kejuaraan dengan Chicago Bulls di tahun 90 -an dan satu dengan Spurs pada tahun 1999 selesai dengan 12 poin 3 assist dan 2 rebound.	Kerr yang memenangkan tiga gelar NBA dengan Chicago dan satu dengan Spurs pada tahun 1999 selesai dengan 12 poin tiga assist dan dua rebound.	1
Jika agen peringkat lainnya juga menurunkan peringkat kami ..	Dua agen peringkat nasional lainnya sedang menunggu untuk mengambil tindakan.	0
Jutaan barel lagi yang dibeli oleh kilang Spanyol Cepsa SA akan dimuat ke kapal tanker Spanyol, Sandra tapias.	Tanker Spanyol, Sandra Tabias akan sarat dengan jutaan barel yang dibeli oleh kilang Spanyol Cepsa SA di sore hari.	1
Dia menyebabkan kegemparan dengan salah mengacaukan walikota Miami Manny Diaz.	Dia menyapa walikota Miami Manny Diaz sebagai Alex.	0
Lloyds TSB mengkonfirmasi pada hari Selasa bahwa mereka sedang mempertimbangkan pilihannya atas penjualan anak perusahaan National Bank of New Zealand.	Lloyds TSB kemarin mengkonfirmasi bahwa mereka telah menerima tawaran untuk operasi National Bank of New Zealand -nya.	1
Sebagian besar ekonom mengharapkan laporan yang lebih mengerikan dengan banyak mengantisipasi bulan kelima dari kehilangan pekerjaan dalam enam bulan.	Sebagian besar ekonom telah mengharapkan laporan yang jauh lebih mengerikan dengan banyak orang berharap melihat bulan kelima kehilangan pekerjaan dalam enam bulan di bulan September.	1
Bacaan untuk Agustus dan Juli adalah yang paling baik dilihat sejak survei dimulai pada Agustus 1997.	Ini adalah bacaan tertinggi sejak indeks dibuat pada Agustus 1997.	1
Mantan Perwakilan A.S. Frank McCloskey 64 meninggal sore ini di rumahnya setelah pertempuran panjang dengan kanker kandung kemih.	McCloskey meninggal Minggu sore di rumahnya setelah pertempuran selama setahun dengan kanker kandung kemih.	1
Sebaliknya obligasi Bulls fokus pada fakta bahwa Fed tidak melakukan apa pun untuk menghilangkan ekspektasi pasar dari pelonggaran baik dalam pidato atau melalui pers.	Bulls Bond yang masih dapat merasa nyaman karena Fed tidak melakukan apa pun untuk menghilangkan ekspektasi pasar pelonggaran baik dalam pidato atau melalui pers.	1
Dia juga melaju dalam pelarian di groundout melawan Franklin di urutan kelima.	Dia melaju dalam perjalanan lain di inning kelima di groundout.	1
Dalam serangkaian penggerebekan polisi Maroko menangkap 33 tersangka pada hari Sabtu termasuk beberapa yang terkait dengan kata radikal Djihad Salafist Group, seorang pejabat senior.	Polisi Maroko telah menangkap 33 tersangka termasuk beberapa yang terkait dengan kata radikal Djihad Salafist Group, seorang pejabat pemerintah.	1
Novelis Michael Peterson dihukum Jumat membunuh istrinya yang mayatnya ditemukan dalam genangan darah di bagian bawah tangga di rumah mereka.	Seorang juri menghukum novelis Michael Peterson, Jumat karena memukul istrinya lima tahun di tangga rumah mereka.	1
Presiden Bush pada hari Sabtu menjadi presiden Amerika pertama yang membahas sesi bersama Kongres Nasional Filipina sejak Dwight Eisenhower pada tahun 1960.	Tetapi keberhasilan membutuhkan lebih dari sekadar bantuan Amerika yang dikatakan Bush dalam pidato pertama dengan sesi bersama Kongres Filipina oleh presiden AS sejak Dwight Eisenhower pada tahun 1960.	0
Pasukan Sekutu telah menggulingkan pemerintah pindah ke istana Saddam Hussein dan mulai berpatroli di jalan -jalan ibukota.	Pasukan sekutu telah mengalahkan militer Saddam pindah ke istananya dan mulai berpatroli Baghdad.	1
Mereka pergi ke operasi kehendak bebas mereka sendiri, ayah mereka, Dadollah Bijani, mengatakan.	Mereka pergi ke operasi dengan bebasnya, Reuters mengutip ayah mereka, Tuan Dadollah Bijani mengatakan.	1
Hasil pada catatan 3 58 persen Februari 2013 turun 2 basis poin menjadi 3,66 persen.	Hasil pada catatan 3 persen matang pada 2008 turun 22 basis poin menjadi 2,61 persen.	1
Bayangkan bahwa di Someones Sialan Otak Klebold berkata.	Bayangkan seseorang mengatakan apa yang akan dilakukan peluru di otak seseorang.	1
Sekitar 60 persen dari semua pengiklan nasional belum beriklan dalam bahasa Spanyol katanya.	Sekitar 60 persen dari semua pengiklan nasional belum beriklan dalam bahasa Spanyol.	1
Sebelumnya dia telah melihat mekanik menyeringai dari Jawa Timur hanya di televisi.	Hughes telah melihat wajah Amrozis di televisi gambar -gambar terkenal dari mekanik menyeringai dari Jawa Timur.	1
Sebagai bagian dari perjanjian untuk mengekstradisi dua sahabat dari jaksa Kanada setuju untuk tidak mencari hukuman mati.	Sebagai bagian dari perjanjian tahun 2001 untuk mengekstradisi mereka dari jaksa penuntut Kanada sepakat untuk tidak mencari hukuman mati.	1
MySQL AB pada hari Selasa mengumumkan bahwa mereka telah porting database OpenSource ke sistem operasi HPUX pada prosesor 64bit Intel Itanium 2.	Perusahaan memperbarui perangkat lunak MySQL 4.0 dengan kemampuan untuk berjalan pada sistem operasi HPUX 11i UNIX dan Linux di server yang dilengkapi dengan prosesor Intels 64bit Itanium 2.	1
Indeks Komposit Nasdaq yang ditranslakikan teknologi .xic naik 2,84 poin atau 0,18 persen pada 1593,59.	Indeks Poors Standard 500 yang lebih luas .SPX menambahkan 1,14 poin atau 0,12 persen pada 968,14.	0
Pertanyaan yang harus ditembus adalah bagaimana 38 kunjungan selama 2 tahun tidak menyelamatkan anak -anak ini dari penyiksaan yang lambat dan kelaparan	Pertanyaan yang harus ditembus adalah bagaimana 38 kunjungan selama dua tahun tidak menyelamatkan anak -anak ini dari penyiksaan lambat dan kelaparan Ryan mengatakan dalam sebuah wawancara.	1
Direktur Hukum Cindy Cohn untuk Electronic Frontier Foundation mengatakan bahwa bagian dari DMCA memberikan terlalu banyak kelonggaran kepada pemegang hak cipta.	Direktur Hukum Cindy Cohn untuk Electronic Frontier Foundation mengatakan pada hari Senin bahwa Bagian 512 terlalu banyak memberikan kekuatan kepada pemegang hak cipta.	1
CPU S3C2440 mendukung sistem operasi utama termasuk Microsoft Windows Cepocket PC Palm Os Symbian dan Linux.	Ini mendukung sistem operasi Symbian dan Linux Windows CE.	1
Transaksi ini akan memperluas pendapatan dari bisnis produk konsumen Callebauts menjadi 45 persen dari total penjualan dari 23 persen.	Transaksi ini akan memperluas pendapatan penjualan Callebauts dari bisnis produk konsumennya menjadi 45 persen dari 23 persen.	1
Sementara itu, petugas penegak hukum di Palm Beach County Fla. Di mana Limbaugh memiliki 24 juta rumah besar mengatakan penggunaan narkoba sedang diselidiki.	Sumber penegakan hukum di Palm Beach County di mana Limbaugh memiliki 24 juta mansion tepi laut mengatakan pekan lalu bahwa penggunaan narkoba Limbaugh masih sedang diselidiki.	1
Perwakilan Negara Bagian Ron Wilson Dhouston bergabung dengan Komite Partai Republik dalam pemungutan suara untuk peta tersebut.	Perwakilan Negara Bagian Ron Wilson Seorang Demokrat Houston bergabung dengan sembilan Partai Republik dalam menyetujui RUU itu pada hari Sabtu.	1
Pengangguran negara bagian bulan lalu mencapai 6,4 persen turun dari revisi 6,7 persen pada Agustus.	Tingkat pengangguran di seluruh negara bagian turun menjadi 6,4 persen dari revisi 6,7 persen pada Agustus.	1
Tiga rantai telah menggantikan sebagian besar dari 70000 pekerja yang mogok dengan karyawan sementara untuk menjaga toko mereka tetap terbuka.	Rantai supermarket telah menggunakan manajer dan pekerja pengganti untuk menjaga toko mereka tetap terbuka sering pada jam berkurang.	0
Pekerja pemerintah yang terperangkap di menara kantor pusat kota yang terbakar dengan panik menghubungi 911 ketika mereka mencoba berjalan melalui tangga asap dan pejabat lorong -lorong.	Beberapa orang yang terjebak di sebuah bangunan tinggi yang terbakar di Distrik Bisnis Loop Chicago dengan panik menghubungi 911 karena bantuan dalam melarikan diri dari tangga yang dipenuhi asap dan pejabat lorong -lorong.	1
Karena jarak antara kedua kamar, konferensi akhirnya antara DPR dan penulis pajak Senat berjanji untuk menjadi intens dan mungkin berbatu.	Konferensi akhirnya antara penulis pajak DPR dan Senat berjanji untuk menjadi intens dan mungkin berbatu meskipun semua kepala sekolah adalah Republikan.	0
Kontribusi inovatif mereka mengkomersialkan teknologi menciptakan pekerjaan meningkatkan produktivitas dan merangsang pertumbuhan dan pengembangan negara.	Kontribusi inovatif mereka mengkomersialkan teknologi menciptakan pekerjaan meningkatkan produktivitas dan merangsang pertumbuhan dan perkembangan negara -negara yang katanya.	1
Oak Brook Ilbased McDonalds diperkirakan akan meluncurkan beberapa ratus restoran pada akhir tahun.	Tujuan perusahaan adalah untuk menawarkan layanan nirkabel di beberapa ratus restoran pada akhir tahun.	0
Tetapi pendapatan lisensi perangkat lunak Suatu analis keuangan menonton dengan cermat menurun 21 persen menjadi 107,6 juta.	Penjualan Lisensi Ukuran permintaan utama turun 21 persen menjadi 107,6 juta.	1
Dividen The Companys Kedua Tahun Kalender ini dibayarkan 7 November kepada Pemegang Saham Catatan pada penutupan bisnis 17 Oktober.	Dalam sebuah pernyataan Microsoft mengatakan dividen dibayarkan pada 7 November kepada pemegang saham catatan pada 17 Oktober.	1
Hampton telah tinggal di kediaman pasien AIDS di Rumah Sakit Beth Israel.	Hampton 39 meninggal di Beth Israel Hospital Tipograph mengatakan.	0
Sudah menderita dengan peringkat kredit terburuk negara -negara negara beroperasi untuk pertama kalinya sepenuhnya dengan uang yang dipinjam.	Pemerintahan Davis mengatakan negara beroperasi untuk pertama kalinya sepenuhnya dengan uang yang dipinjam.	0
Pengujian baju renang di laboratorium polisi negara bagian dan di laboratorium pribadi di Virginia belum dapat menentukan apakah itu milik Bish Conte mengatakan.	Pengujian di laboratorium kepolisian negara bagian Massachusetts dan laboratorium pribadi Virginia belum dapat menentukan apakah baju renang itu milik Bish Conte yang mengatakan kemarin.	1
Di bawah tagihan pajak akhir sebagian besar dividen dan capital gain akan dikenakan pajak sebesar 15 persen hingga akhir 2008.	Di bawah kompromi sebagian besar dividen dan keuntungan modal akan dikenakan pajak sebesar 15 persen hingga 2008.	1
Lapangan berumput dan pulau aspal di atasnya dengan ATM duduk di mana Orville Wright pernah mengembangkan sayap pesawat terpisah yang dikotori dengan mobil dan bahkan mainan yang dibangun.	Laboratorium Orville Wrights pernah ada di sana di mana ia mengembangkan sayap pesawat terpisah yang dikotori dengan mobil dan bahkan membangun mainan.	1
Saham GE tergelincir 17 sen atau 0,6 hingga 28,02 dalam perdagangan premarket Instinet.	Saham di GE turun 7 sen menjadi 28,12 pada penutupan perdagangan di New York.	0
King Brandname Writer Master of the Horror Story dan Ebook Pioneer menerima medali tahun ini untuk kontribusi terkemuka untuk American Letters.	Stephen King Master of the Horror Story dan Ebook Pioneer menerima Medali tahun ini untuk kontribusi terkemuka untuk American Letters dari National Book Foundation.	1
Uskup ketua Gereja Episkopal Frank T. Griswold III menurun melalui juru bicara untuk mengomentari pengembangan Sabtu.	Uskup ketua Gereja Episkopal Frank Griswold menolak berkomentar pada pengembangan hari Sabtu.	1
Saham IACS ditutup kemarin turun 2,81 atau 7,6 persen pada 34,19.	Saham InteractiveCorps ditutup pada 34,19 turun 2,81 atau 7,6 persen di pasar saham NASDAQ.	1
Kenangan juga hidup tentang bencana berdarah di Somalia 10 tahun yang lalu keterlibatan militer utama AS terakhir di Afrika.	Kenangan juga hidup tentang bencana berdarah di Somalia satu dekade yang lalu keterlibatan militer utama AS terakhir di Afrika.	1
Dia menghadapi 10 tahun penjara dan denda 250000 jika dihukum.	Jika para pangeran terpidana menghadapi 10 tahun di penjara federal dan denda hingga 250000.	1
Pukul 5 malamEDT Henri memiliki angin berkelanjutan maksimum di dekat 50 mph dengan beberapa hembusan mencapai 60 mph.	Pukul 8 malamJumat Henri menjadi tidak teratur tetapi masih memiliki angin berkelanjutan maksimum di dekat 50 mph dengan hembusan yang lebih kuat.	0
Ini adalah mata hitam yang besar, kata penerbit Arthur Ochs Sulzberger Jr. yang keluarganya telah mengendalikan kertas sejak 1896.	Mata hitam besar Arthur Sulzberger, penerbit surat kabar mengatakan tentang skandal itu.	0
Industri ini bekerja dengan FDA untuk mendapatkan jawaban yang kuat dan bukan hanya spekulasi yang dia katakan kepada Reuters Health.	Perusahaan bekerja dengan FDA dan akademisi untuk mencoba dan mendapatkan beberapa jawaban perusahaan dan bukan hanya spekulasi kata Jarman.	1
Ini akan menjadi pertama kalinya dalam sejarah Texas bahwa pengawas keuangan tidak mensertifikasi anggaran.	Strayhorn mengatakan itu adalah pertama kalinya dalam sejarah Texas seorang pengawas keuangan tidak mensertifikasi Undang -Undang Alokasi.	1
Penjualan di Ford turun 0,1 persen sementara penjualan di Daimlerchrysler naik 7 persen.	Penjualan truk untuk pembuat mobil No. 2 Worlds turun 4,1 persen sementara penjualan mobilnya turun 13,7 persen.	0
Tingkat kelangsungan hidup tanpa kerusakan otak yang serius adalah sekitar 10 persen kata Direktur Eksekutif Dr Leo Bossaert dari Dewan Resusitasi Eropa.	Tingkat kelangsungan hidup tanpa kerusakan otak yang serius adalah sekitar 10 persen kata Bossaert seorang profesor di Rumah Sakit Universitas di Antwerp Belgia.	1
Produsen dan pemasar gas alam Denverbased mengatakan pelaporan yang tidak akurat ditemukan setelah menerima panggilan pengadilan dari Komisi Perdagangan Futures Komoditas AS.	Produsen dan pemasar gas alam mengatakan pelaporan yang tidak akurat ditemukan sebagai tanggapan terhadap panggilan pengadilan dari Komisi Perdagangan Berjangka Komoditas AS atau CFTC.	1
Perampok kereta hebat Ronnie Biggs berjuang untuk hidup tadi malam setelah serangan jantung besar -besaran.	Perampok kereta hebat Ronnie Biggs kembali ke penjara malam ini setelah dirawat di rumah sakit karena pneumonia.	0
Tarif baja yang dikenakan presiden AS pada Maret 2002 akan secara resmi berakhir pada tengah malam alih -alih Maret 2005 seperti yang direncanakan pada awalnya.	Tarif baja A.S. yang dikenakan Bush pada Maret 2002 akan secara resmi berakhir pada tengah malam Kamis 0500 GMT, bukan Maret 2005 seperti yang direncanakan pada awalnya.	1
Pejabat Rusia dan Saudi pada hari Senin menandatangani perjanjian lima tahun tentang kerja sama di sektor minyak dan gas.	Setelah berbicara, Menteri Energi Rusia dan Saudi menandatangani perjanjian lima tahun tentang kerja sama dalam industri minyak dan gas.	1
Seorang hakim tetap perintah pengadilan terhadap RIM yang akan mencegahnya menjual perangkat dan layanan BlackBerry di Amerika Serikat.	NTP juga mengatakan akan mencari perintah yang mencegah pelek menjual Blackberry di Amerika Serikat.	0
Imam Samudra 32 dituduh sebagai komandan lapangan serangan 12 Oktober yang menewaskan 202 orang kebanyakan wisatawan.	Imam Samudra dituduh memainkan peran kunci dalam perencanaan dan pelaksanaan serangan 12 Oktober yang menewaskan 202 orang sebagian besar wisatawan asing.	1
Ini hanya gerakan terbaru dalam tren berkelanjutan menuju dukungan open source dari aplikasi bisnis.	Ini hanya gerakan terbaru dalam tren berkelanjutan menuju dukungan OpenSource di antara vendor aplikasi bisnis.	1
Tunangan Dusenberys Jessica Wheat mengatakan dia sedang mempertimbangkan untuk menetap di Fort Campbell dan menjadikan Angkatan Darat kariernya.	Jessica Wheat yang mengatakan dia dan Dusenbery berencana untuk menikah dengan Dusenbery sedang mempertimbangkan untuk menetap di Fort Campbell dan menjadikan tentara kariernya.	1
Juru bicara Jack Ferry Company mengatakan bahwa pencarian sedang berlangsung tetapi tidak akan mengomentari statusnya.	Juru bicara perusahaan Jack Ferry mengatakan pencarian sedang berlangsung tetapi menolak mengomentari statusnya.	1
Tiga pembicara Federal Reserve dan ringkasan anekdotal FBI dari kondisi ekonomi A.S. dapat membantu ekspektasi perusahaan.	Pada 1800 GMT, Federal Reserve mengeluarkan ringkasan buku krem dari kondisi ekonomi A.S.	0
Kantor Koordinator Kemanusiaan AS untuk Irak minggu lalu melaporkan bahwa kasus diare telah tiga kali lipat di Baghdad.	Anak -anak sakit minum air Kantor Koordinator Kemanusiaan PBB untuk Irak pekan lalu melaporkan bahwa kasus diare telah tiga kali lipat di Baghdad.	0
Billy Hodge 11 asyik dengan buku -buku seri Harry Potter.	Memang seri Harry Potter berdiri di kelas dengan sendirinya.	0
Eddington memperingatkan kemarin bahwa masa depan maskapai itu ada di tangan negosiator.	Masa depan BA ada di tangan negosiator Eddington mengatakan kepada British Broadcasting Corp Television pada hari Minggu.	1
Menjualnya secara simbolis menulis hasil akhir untuk bab itu dalam administrasi sekolah kota kami.	Menjualnya secara simbolis menulis finish untuk bab itu dalam administrasi sekolah kota kami katanya.	1
SIA mengatakan penjualan chip diperkirakan akan meningkat 16,8 persen menjadi 180,9 miliar tahun depan diikuti oleh 5,8 pada tahun 2005.	Perkiraan SIA bahwa penjualan chip tahun depan akan naik 16,8 persen menjadi 180,9 miliar diikuti dengan kenaikan 5,8 persen menjadi 191,5 miliar pada 2005.	1
Peterson telah didakwa dengan dua tuduhan pembunuhan dalam kematian istri dan putranya.	Peterson 31 sekarang didakwa melakukan pembunuhan dalam kematian 27 tahun istrinya dan putra mereka yang belum lahir.	1
Saham -saham AS jatuh dipimpin oleh saham terkomputasi setelah pembuat networkequipment Cisco Systems Inc. mengatakan penjualan akan tidak berubah kuartal ini.	Saham -saham A.S. jatuh setelah Cisco Systems Inc. Pembuat terbesar di dunia dari Networkingequipment memperkirakan bahwa penjualan akan tidak berubah kuartal ini.	1
Dewhurst telah menyerukan periode pendinginan antara sesi khusus yang dapat memberi Demokrat waktu di rumah.	Dewhurst telah menyarankan periode pendinginan yang bisa memberi para senator waktu untuk pulang.	1
Weingarten mengatakan bahwa dia mengharapkan Tn. Ebbers yang berusia 62 kemarin sepenuhnya dibebaskan di persidangan.	Tn. Ebbers pengacara Reid Weingarten mengatakan dia mengharapkan Tn. Ebbers akan dibebaskan.	1
Keempat perusahaan dana yang disebutkan oleh Spitzer masing -masing mengatakan mereka bekerja sama dengan penyelidikannya.	Semua perusahaan dana mengatakan mereka bekerja sama dengan Spitzers Probe.	1
