sentence1	sentence2	label	preprocessed_sentence1	preprocessed_sentence2	Jaccard_Score
Scotland Yard mengatakan ketiganya didakwa di bawah Undang -Undang Kejahatan dan Keamanan Antiterorisme 2001 dengan dugaan kegagalan untuk mengungkapkan informasi tentang tindakan terorisme.	Scotland Yard mengatakan dalam sebuah pernyataan bahwa mereka telah menuntut seorang pria 46 tahun dan dua wanita berusia 27 dan 35 tahun dengan gagal mengungkapkan informasi tentang tindakan terorisme.	1	scotland yard kata tiga dakwa di bawah undang undang jahat dan aman antiterorisme 2001 dengan duga gagal untuk ungkap informasi tentang tinda terorisme	scotland yard kata dalam buah nyata bahwa mereka telah tuntut orang pria 46 tahun dan dua wanita usia 27 dan 35 tahun dengan gagal ungkap informasi tentang tinda terorisme	0.2894736842105263
Saksi mata mengatakan mereka percaya pria itu berencana untuk menabrak Launcestonbound Flight Qantas 1737 yang membawa 47 penumpang dan enam kru.	Saksi mata percaya dia ingin menabrak penerbangan 1737 yang memiliki 47 penumpang dan enam kru.	1	saksi mata kata mereka percaya pria itu rencana untuk tabrak launcestonbound flight qantas 1737 yang bawa 47 tumpang dan enam kru	saksi mata percaya dia ingin tabrak terbang 1737 yang milik 47 tumpang dan enam kru	0.44
Di Virginia, Kilgore seorang Republikan menuduh pengadilan merongrong hak Virginia untuk meloloskan undang -undang yang mencerminkan pandangan dan nilai -nilai warga negara kita.	Jaksa Agung Virginia Jerry Kilgore menuduh Mahkamah Agung merusak hak Virginia untuk meloloskan undang -undang yang mencerminkan pandangan dan nilai -nilai warga negara kita.	1	di virginia kilgore orang republi tuduh adil rongrong hak virginia untuk lolos undang undang yang cermin pandang dan nilai nilai warga negara kita	jaksa agung virginia jerry kilgore tuduh mahkamah agung rusak hak virginia untuk lolos undang undang yang cermin pandang dan nilai nilai warga negara kita	0.6
Kesepakatan akan menggabungkan adobes Form Form Designer dan produk pembaca dengan IBMS DB2 Content Manager dan DB2 CommonStore Products.	Big Blue akan mengintegrasikan Adobes Form Server Form Designer dan produk pembaca dengan DB2 Content Manager dan produk CommonStore DB2 yang dirancang untuk bisnis.	1	sepakat akan gabung adobes form form designer dan produk baca dengan ibms db2 content memanager dan db2 commonstore products	big blue akan integrasi adobes form rver form designer dan produk baca dengan db2 content memanager dan produk commonstore db2 yang rancang untuk bisnis	0.5
Penelitian ini diatur untuk mengubah cara publik dan dokter memeriksa melanoma.	Sekarang penelitian oleh Melbournes Alfred Hospital akan mengubah cara publik dan dokter memeriksa melanoma.	1	teliti ini atur untuk ubah cara publik dan dokter periksa melanoma	sekarang teliti oleh melbournes alfred hospital akan ubah cara publik dan dokter periksa memelanoma	0.3888888888888889
Spiderman menyambar 114,7 juta dalam debutnya tahun lalu dan kemudian menangkap 403,7 juta.	Spiderman memberi peringkat PG13 menyambar 114,7 juta pada akhir pekan pertamanya dan kemudian menerima 403,7 juta.	1	spiderman sambar 1147 juta dalam debut tahun lalu dan kemudian tangkap 4037 juta	spiderm beri peringkat pg13 sambar 1147 juta pada akhir pekan pertama dan kemudian terima 4037 juta	0.2857142857142857
Di Las Vegas, agen memasuki dua klub cheetah dan jaguar bersama dengan Galardi Enterprises sebuah kantor di atas bar dan ruang biliar di pusat kota Las Vegas.	Di Las Vegas, agen -agen federal menyerbu dua klub cheetah dan jaguar bersama dengan Galardi Enterprises sebuah kantor di atas sebuah bar di pusat kota.	1	di las vegas agen masuk dua klub chee dan jaguar sama dengan galardi enterprises buah kantor di atas bar dan ruang biliar di pusat kota las vegas	di las vegas agen agen federal serbu dua klub chee dan jaguar sama dengan galard enterprises buah kantor di atas buah bar di pusat kota	0.72
Pengumuman dibuat di Konvensi Penyiaran Internasional IBC di Amsterdam.	Pengajuan itu pada hari Senin tetapi pengumuman itu dibuat Jumat di Konvensi Penyiaran Internasional di Amsterdam.	0	umum buat di konvensi penyiaran internasional ibc di amsterdam	aju itu pada hari senin tetapi umum itu buat jumat di konvensi penyiar internasional di amsterdam	0.375
Karena periode liburan agensi tidak akan merilis data dari periode sejak 27 Desember hingga hari ini.	Karena liburan CDC tidak merilis data dari periode sejak 27 Desember hingga hari ini.	1	karena periode libur agens tidak akan rilis data dari periode sejak 27 desember hingga hari ini	karena libur cdc tidak rilis data dari periode sejak 27 desember hingga hari ini	0.8125
Ketika Samudra duduk untuk mendengar dakwaan, dia memandang ke sembilan pengacara dan meneriakkan Tuhan itu besar tiga kali.	Ketika dia duduk untuk mendengar dakwaan Samudra memandang ke sembilan pengacaranya dan meneriakkan Takbir atau menyatakan tangisan reli agama.	1	ketika samudra duduk untuk dengar dakwa dia pandang ke sembilan acara dan teriak tuhan itu besar tiga kali	ketika dia duduk untuk dengar dakwa samudra pandang ke sembilan acara dan teriak takbir atau memenyata tangis reli agama	0.5416666666666666
IBM mengatakan mereka percaya bahwa penyelidikan muncul dari penyelidikan SEC terpisah dari pelanggan unit solusi toko ritel IBMS yang memasarkan dan menjual produk pointofsale.	Perusahaan menambahkan IBM percaya bahwa investigasi muncul dari penyelidikan terpisah oleh SEC dari pelanggan IBMS Retail Store Solutions Unit.	1	ibm kata mereka percaya bahwa penyelidi muncul dari penyelidi sec pisah dari pelangg unit solusi toko ritel ibms yang pasar dan jual produk pointofsale	usaha tambah ibm percaya bahwa investigasi muncul dari penyelidi pisah oleh sec dari pelangg ibms retail store solutions unit	0.3793103448275862
Saya pikir diplomasi keuangan di sini dari jenis yang kami lakukan adalah kursus paling pasti untuk mendapatkan hasil yang kami inginkan.	Diplomasi keuangan terlibat adalah kursus paling pasti untuk mendapatkan apa yang kami inginkan.	1	saya pikir diplomasi uang di sini dari jenis yang kami laku adalah kursus paling pasti untuk dapat hasil yang kami ingin	diplomasi uang libat adalah kursus paling pasti untuk dapat apa yang kami ingin	0.5238095238095238
Tidak yang saya lakukan adalah saya menjawab pertanyaan apakah bantuan yang tersedia atau tidak sedang dikirimkan Bush.	Sekarang saya ingin tahu apakah bantuan yang tersedia sedang dipercepat dan tersedia.	1	tidak yang saya laku adalah saya jawab tanya apakah bantu yang sedia atau tidak sedang kirim bush	sekarang saya ingin tahu apakah bantu yang sedia sedang cepat dan sedia	0.3157894736842105
Perry sejak itu memanggil dua sesi legislatif khusus untuk mencoba memaksa rencana redistricting.	Sejak itu Gubernur Texas Rick Perry telah memanggil dua sesi khusus yang mencoba mendorong ukurannya.	1	perry sejak itu panggil dua sesi legislatif khusus untuk coba paksa rencana redistricting	sejak itu gubernur texas rick perry telah panggil dua sesi khusus yang coba dorong ukur	0.4
Indeks Komposit Nasdaq yang ditranslakisikan.	Indeks telekomunikasi Nasdaq berbasis luas naik 0,7 persen.	0	indeks komposit menasdaq yang translakisi	indeks telekomunikasi menasdaq basis luas naik 07 persen	0.18181818181818182
Perbedaannya hanyalah sesuatu yang disebut tuner yang merupakan peralatan yang sangat kecil.	Satu -satunya perbedaan adalah tuner sepotong kecil elektronik.	1	beda hanya sesuatu yang sebut tuner yang rupa alat yang sangat kecil	satu satu beda adalah tuner potong kecil elektronik	0.21428571428571427
Ketika kupu -kupu terpapar cahaya konstan, mereka terbang langsung ke arah matahari mungkin karena mereka tidak lagi memiliki waktu.	Dan ketika kupu -kupu terpapar cahaya konstan, mereka terbang langsung ke arah matahari tampaknya telah kehilangan rasa waktu mereka.	1	ketika kupu kupu papar cahaya konstan mereka terbang langsung ke arah matahari mungkin karena mereka tidak lagi milik waktu	dan ketika kupu kupu papar cahaya konstan mereka terbang langsung ke arah matahari tampak telah hilang rasa waktu mereka	0.5454545454545454
Mereka mengatakan dia mengorganisir jaringan rekanan yang beroperasi di selusin negara bagian.	Agen menggambarkan Carlow 50 sebagai pemain utama yang mengorganisir jaringan rekanan yang beroperasi di selusin negara bagian.	1	mereka kata dia memengorganisir jaring rekan yang operasi di lusin negara bagi	agen gambar carlow 50 sebagai main utama yang memengorganisir jaring rekan yang operasi di lusin negara bagi	0.47368421052631576
Selain itu David Jones akan membayarnya 10 juta untuk mengambil alih sewa foodchain.	DJ akan membayar rumah sakit dan furnitur Freedom 10 juta untuk mengambil alih sewa toko FoodChain.	1	selain itu david jones akan bayar 10 juta untuk ambil alih sewa foodchain	dj akan bayar rumah sakit dan furnitur freedom 10 juta untuk ambil alih sewa toko foodcha	0.38095238095238093
Memang Mr. Weill, seorang pecandu kerja yang dijelaskan sendiri mengatakan dia berencana untuk tetap sangat terlibat dalam perusahaan.	Masih Tn. Weill akan tetap menjadi kekuatan bagi perusahaan.	0	memang mr weill orang pecandu kerja yang jelas sendiri kata dia rencana untuk tetap sangat libat dalam usaha	masih tn weill akan tetap jadi kuat bagi usaha	0.125
Tisha Kresler Seorang juru bicara Global Crossing menolak berkomentar.	Perwakilan penyeberangan global tidak memiliki komentar langsung.	1	tisha kresler orang juru bicara global crossing tolak komentar	wakil penyeberang global tidak milik komentar langsung	0.14285714285714285
Perjanjian antara arsitek Daniel Libeskind dan perwakilan pengembang Larry Silverstein memberi arsitek David Childs peran utama dalam mengembangkan Menara Kebebasan.	Kolaborasi ini memberi arsitek David Childs yang telah melakukan pekerjaan luas dengan Silverstein peran utama dalam mengembangkan menara yang menjadi yang tertinggi di dunia.	0	janji antara arsitek daniel libeskind dan wakil embang larry silverstein beri arsitek david childs peran utama dalam embang menara bebas	kolaborasi ini beri arsitek david childs yang telah laku pekerja luas dengan silverste peran utama dalam embang menara yang jadi yang tinggi di dunia	0.2903225806451613
Okeefe menolak untuk membahas apakah foto -foto seperti itu dari satelit mata -mata mungkin dapat mendeteksi celah kecil di sayap.	Okeefe menolak untuk membahas apakah foto -foto tersebut akan memiliki resolusi yang cukup untuk mendeteksi retakan kecil di panel sayap.	1	okeefe tolak untuk bahas apakah foto foto seperti itu dari satelit mata mata mungkin dapat deteksi celah kecil di sayap	okeefe tolak untuk bahas apakah foto foto sebut akan milik resolusi yang cukup untuk deteksi reta kecil di panel sayap	0.38461538461538464
Warga yang dipaksa keluar dari rumah mereka pada hari Minggu kembali pada hari Senin banyak ke banjir di ruang bawah tanah atau lantai bawah.	Warga dari 220 rumah yang dipaksa keluar dari rumah mereka hari Minggu kembali pada hari Senin banyak ke ruang bawah tanah yang membanjiri atau lantai bawah.	1	warga yang paksa keluar dari rumah mereka pada hari minggu kembali pada hari senin banyak ke banjir di ruang bawah tanah atau lantai bawah	warga dari 220 rumah yang paksa keluar dari rumah mereka hari minggu kembali pada hari senin banyak ke ruang bawah tanah yang banjir atau lantai bawah	0.9090909090909091
Laporan awal menunjukkan bahwa tembakan telah ditembakkan dari dalam masjid.	Menurut Laporan Awal Komando Pusat, para penyerang ditembakkan dari sebuah masjid di kota.	1	lapor awal tunjuk bahwa temba telah tembak dari dalam masjid	turut lapor awal komando pusat para penyerang tembak dari buah masjid di kota	0.2777777777777778
Pekan lalu Komite Eksekutif Dewan Pengawas mengeluarkan suara tidak percaya pada Goldin.	Tetapi minggu lalu Komite Eksekutif Dewan Pengawas memberinya suara tidak percaya diri.	1	pekan lalu komite eksekutif dewan awas keluar suara tidak percaya pada goldin	tetapi minggu lalu komite eksekutif dewan awas memember suara tidak percaya diri	0.5
Mahmud mengendalikan akses ke Saddam untuk semua orang tetapi kata anggota keluarga Pentagon.	Mahmud mengendalikan akses ke Saddam dan sering berada di sisinya.	0	mahmud kendali akses ke saddam untuk semua orang tetapi kata anggota keluarga pentagon	mahmud kendali akses ke saddam dan sering ada di sisi	0.2777777777777778
Manfred Bischoff Eads Cochairman dan juga anggota Dewan Manajemen Daimlerchrysler mengatakan Epi dan Pratt Whitney telah menyajikan proposal yang sangat baik.	Manfred Bischoff Eads Cochairman dan anggota Dewan Manajemen Daimlerchryslers mengatakan EPI dan PW telah menyajikan proposal yang sangat baik.	1	manfred bischoff eads cochairm dan juga anggota dewan manajemen daimlerchrysler kata epi dan pratt whitney telah saji proposal yang sangat baik	memanfred bischoff eads cochairm dan anggota dewan manajemen daimlerchryslers kata epi dan pw telah saji proposal yang sangat baik	0.6521739130434783
Keripik TAAD dan SARX dihargai dari 125 hingga 300 dalam jumlah 10000.	Produk ini dihargai 575 dan 295 dalam jumlah 10.000.	1	keripik taad dan sarx harga dari 125 hingga 300 dalam jumlah 10000	produk ini harga 575 dan 295 dalam jumlah 10000	0.3125
Temuan sedang diterbitkan hari ini dalam Annals of Internal Medicine.	Temuan ini diterbitkan dalam edisi 1 Juli Annals of Internal Medicine.	1	temu sedang terbit hari ini dalam annals of internal memedicine	temu ini terbit dalam edisi 1 juli annals of internal memedicine	0.6666666666666666
Indeks Poors 500 Standard Gudang 5,20 atau 0,6 persen menjadi 924,42 pada 933 pagi di New York.	Indeks Poors 500 standar yang lebih luas .spx turun 9 poin atau 0,98 persen menjadi 921.	1	indeks poors 500 standard gudang 520 atau 06 persen jadi 92442 pada 933 pagi di new york	indeks poors 500 standar yang lebih luas spx turun 9 poin atau 098 persen jadi 921	0.23076923076923078
Dcunha mengatakan dari sudut pandang sains Torontos kasus terakhir adalah 19 April sehingga hari allclear sebenarnya kemarin.	Dia mengatakan dari sudut pandang sains kota kasus terakhir adalah 19 April sehingga semua hari yang cerah sebenarnya kemarin.	1	dcunha kata dari sudut pandang sains torontos kasus akhir adalah 19 april sehingga hari allclear benar kemarin	dia kata dari sudut pandang sains kota kasus akhir adalah 19 april sehingga semua hari yang cerah benar kemarin	0.6363636363636364
Editor Mike Austreng dari rekor Cold Spring mingguan mengatakan dia melihat seorang siswa yang terluka diambil dari sekolah dengan helikopter.	Mike Austreng editor rekor musim semi dingin mingguan mengatakan dia melihat satu orang yang terluka diterbangkan dari sekolah dan yang lain diambil dengan ambulans.	0	editor pike austreng dari rekor cold spring minggu kata dia lihat orang siswa yang luka ambil dari sekolah dengan helikopter	pike austreng editor rekor musim semi dingin minggu kata dia lihat satu orang yang luka terbang dari sekolah dan yang lain ambil dengan ambulans	0.5555555555555556
Mereka menggambarkan diri mereka sebagai bukan perokok seumur hidup yang minat utamanya merupakan penentuan akurat dari efek kesehatan tembakau.	Jurnal itu mengatakan keduanya bukan perokok seumur hidup yang minat utamanya merupakan penentuan akurat dari efek kesehatan tembakau.	1	mereka gambar diri mereka sebagai bukan okok umur hidup yang minat utama rupa tentu akurat dari efek sehat tembakau	jurnal itu kata dua bukan okok umur hidup yang minat utama rupa tentu akurat dari efek sehat tembakau	0.6363636363636364
Sebuah foto putra dokter Ariel yang memegang gitar muncul di National Enquirer dua minggu setelah kematian Harrisons.	Sebuah gambar putra dokter yang memegang gitar muncul di National Enquirer hanya dua minggu setelah George meninggal.	1	buah foto putra dokter ariel yang pegang gitar muncul di menational enquirer dua minggu sete mati harrisons	buah gambar putra dokter yang pegang gitar muncul di menational enquirer hanya dua minggu sete george tinggal	0.6190476190476191
Saham Inamed ditutup hampir 12 persen di Nasdaq di mana itu adalah salah satu dari persentase pecundang teratas.	Saham Inamed turun sebanyak sekitar 16 persen di Nasdaq di mana itu adalah salah satu pecundang persentase teratas.	1	saham inamed tutup hampir 12 persen di menasdaq di mana itu adalah salah satu dari persentase pecundang atas	saham inamed turun banyak sekitar 16 persen di menasdaq di mana itu adalah salah satu pecundang persentase atas	0.6190476190476191
Indeks komposit NASDAQ yang ditranslakisikan teknologi .xic memperoleh 21,35 poin atau 1,33 persen menjadi 1624,91.	Indeks Komposit Nasdaq Techlaced .ixic memudahkan 5,16 poin atau 0,32 persen pada 1590,75 memecahkan string keuntungan enam hari.	0	indeks komposit menasdaq yang translakisi teknologi xic oleh 2135 poin atau 133 persen jadi 162491	indeks komposit menasdaq techlaced ixic mudah 516 poin atau 032 persen pada 159075 pecah string untung enam hari	0.2222222222222222
Sebelum selesai, grup akan mengambil kelebihan uang tunai 16,5 juta dari TCG untuk mengurangi pinjaman bersihnya.	Sebelum penyelesaian CCG mengatakan juga akan mengekstraksi surplus uang tunai sebesar 27 juta untuk mengurangi pinjaman bersih.	1	belum selesai grup akan ambil lebih uang tunai 165 juta dari tcg untuk kurang pinjam bersih	belum penyelesai ccg kata juga akan ekstraksi surplus uang tunai besar 27 juta untuk kurang pinjam bersih	0.375
Personel Delta di Bandara Internasional Hartsfieldjackson berebut sepanjang hari untuk menemukan penerbangan alternatif bahkan di maskapai lain bila perlu untuk memindahkan penumpang yang tidak nyaman.	Personel Delta di Bandara Internasional Hartsfield Jackson di Atlanta berjuang sepanjang hari untuk menemukan penerbangan alternatif termasuk kursi di maskapai lain untuk memindahkan penumpang yang tidak nyaman.	1	personel delta di bandara internasional hartsfieldjackson rebut panjang hari untuk temu terbang alternatif bahkan di maskapai lain bila perlu untuk pindah tumpang yang tidak nyaman	personel delta di bandara internasional hartsfield jackson di atlanta juang panjang hari untuk temu terbang alternatif masuk kursi di maskapai lain untuk pindah tumpang yang tidak nyaman	0.6206896551724138
Berdasarkan tinjauan itu, saya telah menyimpulkan bahwa Presiden CEO Greg Parseghian dan Penasihat Umum Maud Mater harus digantikan kata Falcon dalam sebuah pernyataan.	Berdasarkan ulasan itu, saya telah menyimpulkan bahwa CEO dan Presiden Greg Parseghian dan penasihat umum Maud Mater harus digantikan Falcon.	1	dasar tinjau itu saya telah simpul bahwa presiden ceo greg parseghian dan nasihat umum maud pater harus ganti kata falcon dalam buah nyata	dasar ulas itu saya telah simpul bahwa ceo dan presiden greg parseghi dan nasihat umum memaud pater harus ganti falcon	0.6153846153846154
Untuk tahun ini Marvell mengharapkan pendapatan 760 juta menjadi 790 juta.	Teknologi Marvell juga melaporkan pendapatan 168,3 juta melebihi perkiraan panggilan pertama sebesar 162,6 juta.	0	untuk tahun ini marvell harap dapat 760 juta jadi 790 juta	teknologi memarvell juga lapor dapat 1683 juta lebih kira panggil pertama besar 1626 juta	0.09523809523809523
Dalam perdagangan saham New York Stock Exchange Kraft turun 25 sen menjadi ditutup pada 32,30.	Saham Krafts turun 25 sen menjadi tutup pada 32,30 kemarin di New York Stock Exchange.	1	dalam dagang saham new york stock exchange kraft turun 25 sen jadi tutup pada 3230	saham krafts turun 25 sen jadi tutup pada 3230 kemarin di new york stock exchange	0.6666666666666666
Uni Eropa melarang impor makanan yang dimodifikasi secara genetik pada tahun 1998 Amerika Serikat sekarang menuntut agar Uni Eropa mengakhiri larangannya.	Serikat pekerja melarang impor makanan yang dimodifikasi secara genetik pada tahun 1998 setelah banyak konsumen takut akan risiko kesehatan.	0	uni eropa larang impor makan yang modifikasi cara genetik pada tahun 1998 amerika serikat sekarang tuntut agar uni eropa akhir larang	serikat pekerja larang impor makan yang modifikasi cara genetik pada tahun 1998 sete banyak konsumen takut akan risiko sehat	0.4230769230769231
Mencuri identitas dan nomor kartu kredit dengan email palsu dan situs web yang tampaknya berasal dari perusahaan yang sah adalah masalah yang meningkat pada pejabat federal internet memperingatkan Senin.	Mencuri identitas dan nomor kartu kredit dengan email palsu dan situs web yang tampaknya berasal dari perusahaan yang sah adalah masalah yang meningkat pada pejabat federal internet memperingatkan kemarin.	1	curi identitas dan nomor kartu kredit dengan email palsu dan situs web yang tampak asal dari usaha yang sah adalah masalah yang tingkat pada pejabat federal internat ingat senin	curi identitas dan nomor kartu kredit dengan email palsu dan situs web yang tampak asal dari usaha yang sah adalah masalah yang tingkat pada pejabat federal internat ingat kemarin	0.9259259259259259
Dia terdaftar tadi malam dalam kondisi kritis namun stabil di Polisi Pusat Rumah Sakit Kings County.	Korban itu seorang warga New Jersey berada dalam kondisi kritis namun stabil di rumah sakit.	1	dia daftar tadi malam dalam kondisi kritis namun stabil di polisi pusat rumah sakit kings county	korban itu orang warga new jersey ada dalam kondisi kritis namun stabil di rumah sakit	0.34782608695652173
Penyelidik telah dengan cermat melihat hampir setiap aspek urusan pribadi dan keuangan Campbells Campbell telah diakui.	Penyelidik terus menyelidiki hampir setiap aspek urusan pribadi dan keuangan Campbells yang dikatakan mantan walikota.	1	penyelidik telah dengan cermat lihat hampir tiap aspek urus pribadi dan uang campbells campbell telah diaku	penyelidik terus selidik hampir tiap aspek urus pribadi dan uang campbells yang kata mantan walikota	0.42857142857142855
Untuk periode 12 bulan penuh yang berakhir 30 Juni, lini layanan canggih dari semua jenis teknologi meningkat sebesar 56 persen.	Untuk periode setahun penuh yang berakhir 30 Juni 2003, jalur kecepatan tinggi meningkat sebesar 45 persen.	1	untuk periode 12 bulan penuh yang akhir 30 juni lini layan canggih dari semua jenis teknologi tingkat besar 56 persen	untuk periode tahun penuh yang akhir 30 juni 2003 jalur cepat tinggi tingkat besar 45 persen	0.38461538461538464
Pada hari Minggu 3 Agustus, House of Deputi memberikan suara hampir 21 mendukung Gene Robinson dari New Hampshire.	Pada hari Selasa di Minneapolis, House of Bishops memberikan persetujuan akhir atas 6243 suara untuk Pdt. V. Gene Robinson dari New Hampshire untuk menjadi uskup.	1	pada hari minggu 3 agustus house of deputi beri suara hampir 21 dukung gene robinson dari new hampshire	pada hari selasa di meminneapolis house of bishops beri tuju akhir atas 6243 suara untuk pdt v gene robinson dari new hampshire untuk jadi uskup	0.3793103448275862
Pejabat federal memberi petugas DPS nomor FAA untuk dipanggil untuk memulai prosedur LostAircraft.	Pejabat federal kemudian memberi petugas DPS Texas nomor untuk dihubungi di FAA untuk memulai prosedur pesawat yang hilang.	1	pejabat federal beri petugas dps nomor faa untuk panggil untuk mulai prosedur lostaircraft	pejabat federal kemudian beri petugas dps texas nomor untuk hubung di faa untuk mulai prosedur pesawat yang hilang	0.5263157894736842
Setelah 26 jam operasi dan satu tahun antisipasi, anak laki -laki dipisahkan pada hari Minggu di Pusat Medis Childrens di Dallas.	Anak laki -laki kembar Mesir berusia dua tahun yang lahir dengan kepala yang disatukan telah dipisahkan setelah 26 jam operasi di Pusat Medis Childrens di Dallas.	1	sete 26 jam operasi dan satu tahun antisipasi anak laki laki pisah pada hari minggu di pusat medis childrens di dallas	anak laki laki kembar memesir usia dua tahun yang lahir dengan kepala yang satu telah pisah sete 26 jam operasi di pusat medis childrens di dallas	0.5
Tetapi penyelesaian ini juga menentang pembayaran apa pun kepada investor yang berpotensi selama bertahun -tahun sampai tuntutan hukum sekuritas terhadap perusahaan pialang diselesaikan.	Setiap pembayaran kepada investor akan ditunda berpotensi selama bertahun -tahun sampai tuntutan hukum sekuritas terhadap perusahaan pialang diselesaikan.	1	tetapi penyelesai ini juga tentang bayar apa pun kepada investor yang potensi lama tahun tahun sampai tuntut hukum sekuritas hadap usaha pialang selesai	tiap bayar kepada investor akan tunda potensi lama tahun tahun sampai tuntut hukum sekuritas hadap usaha pialang selesai	0.56
GPL melanggar Konstitusi A.S. bersama dengan antimonopoli hak cipta dan hukum kontrol ekspor SCO Group mengatakan dalam jawaban yang diajukan ke pengajuan pengadilan IBM.	GPL melanggar Konstitusi A.S. bersama dengan antimonopoli hak cipta dan hukum kontrol ekspor menyatakan SCO dalam dokumen yang diajukan ke Pengadilan Distrik A.S. untuk Utah.	1	gpl langgar konstitusi as sama dengan antimonopol hak cipta dan hukum kontrol ekspor sco group kata dalam jawab yang diaju ke aju adil ibm	gpl langgar konstitusi as sama dengan antimonopol hak cipta dan hukum kontrol ekspor memenyata sco dalam dokumen yang diaju ke adil distrik as untuk utah	0.6551724137931034
Indeks komposit NASDAQ turun 33,90 atau 2,1 persen menjadi 1610,82 setelah naik 1,1 persen minggu lalu.	Indeks komposit NASDAQ naik 16,74 atau 1 persen menjadi 1650,75.	0	indeks komposit menasdaq turun 3390 atau 21 persen jadi 161082 sete naik 11 persen minggu lalu	indeks komposit menasdaq naik 1674 atau 1 persen jadi 165075	0.4117647058823529
Di tempat lain di Eropa Philips naik 4,6 persen setelah menaikkan targetnya untuk penjualan chip pada hari Jumat.	Di tempat lain di Eropa Philips naik 3,8 persen setelah mengatakan pada hari Jumat bahwa mereka melihat perkembangan positif dengan penjualan dolar AS.	0	di tempat lain di eropa philips naik 46 persen sete naik target untuk jual chip pada hari jumat	di tempat lain di eropa philips naik 38 persen sete kata pada hari jumat bahwa mereka lihat kembang positif dengan jual dolar as	0.46153846153846156
Polisi menggeledah rumah Tanzis di dekat Parma pada hari Rabu dan jaksa penuntut berusaha untuk menginterogasinya hari itu hanya untuk menemukan bahwa ia telah meninggalkan Italia untuk negara asing yang dirahasiakan.	Hakim mencari rumah Tanzis di dekat Parma pada hari Rabu dan mencoba menanyainya pada hari yang sama hanya untuk mengetahui bahwa ia telah meninggalkan Italia untuk negara asing yang dirahasiakan.	1	polisi geledah rumah tanzis di dekat parma pada hari rabu dan jaksa tuntut usaha untuk memenginterogas hari itu hanya untuk temu bahwa ia telah tinggal italia untuk negara asing yang rahasia	hakim cari rumah tanzis di dekat parma pada hari rabu dan coba tanya pada hari yang sama hanya untuk memengetahu bahwa ia telah tinggal italia untuk negara asing yang rahasia	0.5882352941176471
Peraturan tersebut membarung kelompok -kelompok dari iklan yang ditayangkan yang mempromosikan serangan dukungan atau menentang seorang kandidat kapan saja.	Ini menguatkan aturan fallback yang melarang kelompok yang sama dari mengudara iklan yang mempromosikan serangan dukungan atau menentang seorang kandidat kapan saja.	1	atur sebut membarung kelompok kelompok dari iklan yang tayang yang memempromosi serang dukung atau tentang orang kandidat kapan saja	ini kuat atur fallback yang larang kelompok yang sama dari udara iklan yang memempromosi serang dukung atau tentang orang kandidat kapan saja	0.6086956521739131
Tahun lalu pejabat Kuba mengatakan tidak satu pun dari hampir dua lusin musisi Kuba yang dinominasikan menerima visa A.S. tepat waktu untuk menghadiri Grammy di Los Angeles.	Pejabat Kuba mengatakan bahwa tahun lalu tidak satu pun dari dua lusin musisi Kuba yang dinominasikan menerima visa AS pada waktunya untuk menghadiri Latin Grammy.	1	tahun lalu pejabat kuba kata tidak satu pun dari hampir dua lusin musisi kuba yang nominasi terima visa as tepat waktu untuk hadir grammy di los angeles	pejabat kuba kata bahwa tahun lalu tidak satu pun dari dua lusin musisi kuba yang nominasi terima visa as pada waktu untuk hadir lat grammy	0.7241379310344828
Batalion Insinyur ke -244 telah membersihkan taman bermain membangun puing -puing dan memulihkan irigasi di Irak, kata militer.	Batalion telah membersihkan taman bermain membangun puing -puing dan memulihkan irigasi di pejabat militer Irak mengatakan kepada Associated Press.	1	batalion insinyur ke 244 telah bersih taman main bangun puing puing dan pulih irigasi di irak kata militer	batalion telah bersih taman main bangun puing puing dan pulih irigasi di pejabat militer irak kata kepada associated press	0.6666666666666666
Saham Xerox ditutup pada 11,45 naik 2 sen di New York Stock Exchange.	Saham Xerox naik 2 sen menjadi tutup pada 11,45 di New York Stock Exchange.	1	saham xerox tutup pada 1145 naik 2 sen di new york stock exchange	saham xerox naik 2 sen jadi tutup pada 1145 di new york stock exchange	0.9230769230769231
Ini mungkin menunjukkan bahwa pertukaran menyerahkan kekuatan peraturannya.	Ia tidak memiliki yurisdiksi atas gajinya tetapi mengawasi pertukaran kekuatan peraturan.	0	ini mungkin tunjuk bahwa tukar serah kuat atur	ia tidak milik yurisdiksi atas gaji tetapi awas tukar kuat atur	0.1875
Pada tengah hari Sabtu tembakan otomatis mengguncang jendela -jendela di lingkungan Qadesiyah, sebagian besar daerah Arab yang berbatasan dengan kuartal Kurdi.	Tembakan otomatis mengguncang jendela di lingkungan Qadesiya pada tengah hari hari ini sebagian besar daerah Arab yang berbatasan dengan kuartal Kurdi.	1	pada tengah hari sabtu temba otomatis guncang jendela jendela di lingkung qadesiyah bagi besar daerah arab yang batas dengan kuartal kurdi	temba otomatis guncang jendela di lingkung qadesiya pada tengah hari hari ini bagi besar daerah arab yang batas dengan kuartal kurdi	0.8181818181818182
